short_term_energy,speech_rate,articulation_rate,phonation_time_ratio,MPD,confidence
1219729687.39084,1.001434187959866,1.3810847424749162,0.7251036825755436,4.766036821705428,1
225656226.69307,1.3374411264214046,1.2466120107023408,1.0728607737927138,0.0,1
721248421.10266,1.1550611739130432,1.0766179565217389,1.0728607737927138,0.0,0
349559584.28137,0.7700407826086955,0.717745304347826,1.0728607737927138,0.0,0
676020408.12245,1.815098671571906,1.691830585953177,1.0728607737927138,0.0,1
316840277.88889,1.588210702341137,1.4803511705685617,1.0728607737927138,0.0,1
489634540.14538,0.9965247110367891,0.9675504193979932,1.0299463428410052,0.5910465116279071,0
275212772.88028,1.5203394709030098,1.4543798896321067,1.0453526235526687,0.24858720930232567,1
362010696.12475,0.6187821364548494,0.8673934120401336,0.7133880429257271,7.9733333333333345,1
1.9342813113834067e+29,0.7411658414715717,0.690831335785953,1.0728607737927138,0.0,1
2590105601.455,1.1550611739130432,1.0766179565217389,1.0728607737927138,0.0,0
1221663088.8687,1.3682088555201024,1.0822697150733875,1.26420321705789,0.0,0
10140926184.57428,1.0746700607530315,0.8500769862412243,1.26420321705789,0.0,0
2620370444.11668,1.4529277299298027,1.1492833670453082,1.26420321705789,0.0,-1
226145590.31086,1.8189754352265481,1.438831519081045,1.26420321705789,0.0,1
490848792.98222,1.177840528781111,0.9316860714231006,1.26420321705789,0.0,0
727134012.2246,0.8956007125717935,0.8467578572048492,1.0576829795193132,0.8727318481483116,0
159366324.37805,0.7264638649649013,0.5746416835226541,1.26420321705789,0.0,1
279980592.7542,1.0580542405871094,1.2900122545500945,0.8201897631628179,1.5884239635414354,0
2599871226.455,0.8626754945756224,0.6823867262284613,1.26420321705789,0.0,-1
10130190890.3413,0.3888112961072113,0.3201824028589658,1.2143430421771269,0.4853325074111763,1
182645995.71613,0.5576886509253351,0.44113845258455603,1.26420321705789,0.0,0
276828337.69629,0.3755854455647736,0.31831539277600474,1.1799187885766405,0.8493318879695585,0
217913722.00267,0.35391779770261655,0.28732084176132705,1.2317890465725256,0.3466660767222688,0
1203777365.49706,0.6419906805360563,0.5078223752903632,1.26420321705789,0.0,0
490147195.28832,0.46789310376515647,0.37010909120612595,1.26420321705789,0.0,0
153976773.10716,2.4538328246330576,1.9410113750095703,1.26420321705789,0.0,0
10139833769.57715,0.8841664664964904,0.6993863443522648,1.26420321705789,0.0,0
2618867764.25204,1.5839274192724957,1.2529057021059335,1.26420321705789,0.0,0
227032168.37102,0.9800821786853864,0.77525683012125,1.26420321705789,0.0,0
161508553.6374,1.0038395716656032,0.7940492146522008,1.26420321705789,0.0,0
485791697.65403,1.325069559668156,1.0481460114869166,1.26420321705789,0.0,1
274482259.33729,0.5159931287811105,0.42155122399489425,1.2240268388197901,0.29466616521392847,0
1217782264.15025,1.7374174038289731,2.1933852818379043,0.792111809711962,1.0283849165966104,1
1216066937.37851,0.4885945550733888,0.9662115643139747,0.505681286823156,5.875990000442456,0
277911791.06644,0.1559634477345246,0.2593397105296743,0.6013941123866089,16.08530595991327,-1
184193840.5159,1.8558399746011491,1.4679918145756206,1.26420321705789,0.0,0
280299575.17282,0.9579231508615191,0.7577287717166552,1.26420321705789,0.0,1
7.737125245533627e+29,1.250065101467773,1.4541431853988498,0.8596581875993652,1.2249445820981366,0
221821800.40047,0.23394655188257824,0.3651566013018503,0.6406729063405975,10.087982832618021,0
2618867764.25204,0.9051025655392473,1.0398263525207392,0.8704291990086984,1.6466638644307767,0
252401129.98363,1.0224291933631144,0.8087538297383526,1.26420321705789,0.0,1
2590105601.455,1.2547994645820042,0.992561518315251,1.26420321705789,0.0,0
2599871226.455,0.8626754945756224,0.6823867262284613,1.26420321705789,0.0,0
722970241.7739,1.2899828219527765,1.0589899554307582,1.21812300979613,0.1351997699216848,1
1219729687.39084,1.0879069535418,1.2732572038289711,0.8544243862807456,1.4256642405203304,1
225656226.69307,1.4529277299298027,1.1492833670453082,1.26420321705789,0.0,1
349559584.28137,0.8365329763880028,0.661707678876834,1.26420321705789,0.0,0
676020408.12245,1.9718304906190178,1.5597417124186326,1.26420321705789,0.0,1
226145590.31086,1.2839813610721127,1.2972095238289711,0.989807908795475,0.8089452900314142,-1
316840277.88889,1.7253509891512449,1.3647734524569226,1.26420321705789,0.0,1
275212772.88028,0.4718903969368221,0.6048850632290995,0.7801271632142533,3.8826600592894103,0
489634540.14538,1.0825735485641357,0.8920093776132728,1.2136350883755742,0.17679969912835708,0
362010696.12475,0.6722133087428208,0.7996720812763234,0.8406192871504733,2.385062607849209,1
1.9342813113834067e+29,0.8051647151244418,0.6368950056924052,1.26420321705789,0.0,1
2590105601.455,1.2547994645820042,0.992561518315251,1.26420321705789,0.0,0
276828337.69629,1.6901400261646462,1.4261773396298645,1.1850767377022366,0.17714636520507934,1
226752797.30131,0.3585141327377155,0.5150087263816204,0.6961335014729271,5.997323127295249,1
2611839842.36041,0.44525097766432686,0.5125914396426287,0.8686340304404763,3.362660944206007,1
10135397563.80354,0.4562904634333122,1.0600184487045299,0.43046119540821154,6.915988230609262,0
360062623.82826,1.200245246585833,1.4573771525717918,0.8235651857523624,1.3896109685412144,0
344075124.6273,0.6001212430121252,0.49403488796426237,1.2147349451744147,0.3119994690500419,0
1220805543.84192,0.9446779763880029,1.0966926409189521,0.8613901460067345,1.613903920180522,0
279728859.03439,1.137309963624761,1.7035473451946377,0.667613076896101,1.9855299544267944,0
2624280841.64822,0.8927186862795153,0.8815934266241217,1.0126267768633699,1.066691518074421,1
178760917.48527,0.4000826690491386,0.316470219068283,1.26420321705789,0.0,0
2620751483.5916,1.7040504959795792,1.3733573315634957,1.2407901734779778,0.05199991150834032,0
2619937618.62776,1.5552451844288453,1.269555938225908,1.225025559361266,0.09533317109862391,-1
1203777365.49706,1.2839813610721127,1.1867589542310133,1.0819177551903127,0.5373324189195166,0
710626682.80717,1.0224291933631144,0.8334485864964892,1.2267448757364647,0.1386664306889075,0
10132922631.86859,2.123509546777282,1.6797216761710256,1.26420321705789,0.0,1
3.438722331348278e+31,0.345070197830249,0.29669083037651534,1.1630669596932588,1.10933144551126,0
724965106.46867,0.7188971656668796,0.6940997579068277,1.0357237696390176,1.2029312862262727,1
2624549624.01351,0.6107438839821316,0.7145407887683464,0.85474043708501,2.5375956816070073,0
225995358.95397,1.001816080025527,1.015120677574983,0.9869002413962418,1.0476248838546962,0
189429324.86333,1.265587739246969,1.1084449780727492,1.1417651354858334,0.36625271005707694,1
10138228979.93381,1.3007876599872372,1.2878591879514985,1.0100351602684012,0.7396120746869604,-1
359931348.88644,0.20756110427568608,0.35622115655392433,0.5826712627419814,12.427978850493334,0
2569444444.38889,2.300467065347799,4.5492441136439,0.505681286823156,1.2479978762001676,1
362825340.89685,0.6944799984684111,0.6470030637906821,1.0733843834751722,1.0399982301668063,0
714894239.52832,0.3730484894703256,0.2999510011997444,1.243697840877211,0.20799964603336127,1
2624641361.23947,0.8772981892788771,1.0418112790299925,0.8420857628822606,1.8212102340604388,1
2619441685.28418,1.463934088959796,1.1579895298532215,1.26420321705789,0.0,1
716311473.08727,1.9718304906190178,1.5597417124186326,1.26420321705789,0.0,1
278901172.32216,1.3993617929802173,1.428061818813017,0.9799091976059117,0.7689053581699921,0
227998157.79047,1.19551916515635,1.1682875644160804,1.023309294047509,0.7626653687889913,0
1203777365.49706,0.6419906805360563,0.5199131762603696,1.2347978502291235,0.1733330383611344,1
719787594.84286,0.44525097766432686,0.8597002768091886,0.5179187739642763,6.343989204017518,1
2599871226.455,0.8626754945756224,0.7635088602425009,1.1298816252454893,0.5893323304278569,1
10128207156.96697,0.4525499024888323,0.36761537715379666,1.2310431666744615,0.277332861377815,1
158780674.087,0.16238727453733254,0.1985123036630502,0.8180153336294782,10.399982301668063,0
8.596805828370695e+30,1.2077456924058714,0.9553414167198458,1.26420321705789,0.0,-1
10135980280.43054,0.8429209158902364,1.0730394792597309,0.785537952983261,2.149329675678066,-1
485791697.65403,0.4416898532227187,0.4332620720357366,1.0194534742354824,2.097329764169726,-1
491041316.59532,0.4771354639438419,0.7018123656413522,0.6798632060693921,4.6354454448918165,1
162295692.93626,0.736150675558392,0.9168526217230366,0.8029081051856365,2.3717159638954017,0
2625511688.20435,1.016157197447352,1.0936420992980205,0.9291514384410374,1.2479978762001676,1
725945867.38785,0.5751160761965541,0.8612637612763233,0.667764781282148,3.925299986726249,-1
725308579.57694,0.9947959719208682,0.9141339930057424,1.0882387712756023,0.6695855271890621,0
191883787.28067,0.9213677943841739,0.8194951427185696,1.1243191310904344,0.5745990221671604,-1
264232667.11403,0.5873536456924061,0.568656333069559,1.0328793124006372,1.4906641299057555,0
480996408.21593,1.4722985905552015,1.1646059515507328,1.26420321705789,0.0,0
2620751483.5916,0.6816213026164647,1.0651893023611987,0.6399017423781922,3.4666607672226877,0
184193840.5159,0.9279186070197833,1.323417541391192,0.701152388244647,2.2966627582850307,-1
717443206.90936,1.468384114231015,1.3122831736566674,1.118958909450109,0.37439936286005027,0
10138228979.93381,2.0234474710912576,1.600571366841096,1.26420321705789,0.0,0
2625584330.77624,0.7686010769623486,0.927233634511805,0.8289127653605174,2.143609685412149,0
1209856877.58405,2.1909224606253996,1.8076478968730039,1.2120295502899108,0.09013317994778987,1
1222806393.75305,1.397142301467773,1.232012658276961,1.134028211797439,0.35255940002654734,1
358386560.00761,0.44525097766432686,0.8876573880280781,0.501597910432059,6.4826556347064255,0
220246277.13798,0.2816904644543715,0.4281632784173576,0.6579039961890966,8.146652802973316,0
1209856877.58405,0.43818394001276334,0.38175443012125043,1.1478206688955406,1.0053316224945794,-1
216270066.51812,0.8119308515634974,0.6422471012635603,1.26420321705789,0.0,0
359096851.88736,0.6390175557115509,0.8398597462667509,0.7608607061862911,2.981328259811511,0
717443206.90936,0.29367682284620306,0.5459093809827691,0.537956394954644,9.359984071501257,0
146361111.08889,1.1042246330567966,1.4366042088066353,0.768635555971197,1.698663775939117,0
152742205.20839,0.345070197830249,0.44024971211231606,0.7838059945758917,5.269324366178485,0
279273271.94442,1.3977523855775371,1.3423999023867248,1.0412356956653899,0.603718972611831,1
10139707124.77506,1.8335843271218897,1.525834188947031,1.2016883679743773,0.128959780540684,1
2622992839.77269,0.2107302289725591,0.42649061207402633,0.4941011853549057,13.831976461218524,1
352642968.42274,0.6419906805360563,1.6056155695213767,0.3998421934910694,5.095991327817351,0
723818614.80639,1.1502349129546907,0.9098496961837896,1.26420321705789,0.0,1
161215011.74893,1.1042246330567966,1.1363256619783013,0.9717550868558882,1.0023849608424402,-1
721248421.10266,0.8962853318442887,0.7089725130823221,1.26420321705789,0.0,-1
484395553.9822,0.788731092022974,1.2042127689597946,0.6549836867576928,2.9236083580372534,0
1215283790.69905,1.3400787329929806,1.098408980012762,1.2200193146217166,0.12479978762001676,-1
142361111.08889,1.380280791320996,1.0918187619655382,1.26420321705789,0.0,0
227032168.37102,0.6533862787492025,0.7976762365794503,0.8191151904283186,2.5783289456218736,-1
2609238385.53107,0.5308780768347161,0.43672750478621525,1.2155819613298435,0.3466660767222688,1
211134785.14483,0.5751160761965541,0.47061100824505375,1.2220673238333506,0.277332861377815,1
10125519707.36417,1.0825735485641357,0.8876573880280781,1.219589485527917,0.15599973452502094,-1
279980592.7542,1.1542404878111046,0.9792085748564126,1.1787430795847766,0.2802795230299543,1
1222711687.52215,1.0676195864709639,1.2086564713209942,0.8833114297905184,1.3502643688332367,0
2613768854.70918,0.7668232753031272,1.247793806662411,0.6145418258440108,3.206661209680986,1
1189186300.19541,2.4004877326100837,2.3735200920995507,1.011362573646312,0.39866598823060906,1
357774678.66821,0.9977939417996173,1.2895493233950208,0.7737555790002816,1.8603835007300553,-1
224767224.74018,1.1747072913848122,1.2407035356222067,0.9468123573833361,1.0226649263306928,-1
721950518.22272,0.6346116994256542,0.768887159463943,0.8253603543205845,2.617328879253129,-1
276365567.55265,1.8135067627313344,1.4345057331461377,1.26420321705789,0.0,-1
227919085.78528,0.961671993490747,1.0114936556477334,0.9507440293883861,1.2337845670545544,-1
188964818.64498,1.4772234324186346,1.3733573315634957,1.0756346652015352,0.48325251095084265,-1
280093959.87316,0.3717924339502235,0.6023826146266745,0.617209294632003,6.586655457723107,-1
225832767.90012,0.8119308515634974,1.1356203470580715,0.7149701294070897,2.560302309632316,0
485151697.65403,0.48009754652201675,0.9452966841097629,0.5078810004208367,5.962656519623022,-1
273625102.55145,0.8946262343331209,0.904108913133375,0.9895171420555516,1.162198022211406,1
151157621.07383,1.4529277299298027,1.949676048704529,0.7452098703591145,1.351997699216848,1
269538204.83242,1.648096673261009,1.3036643563497115,1.26420321705789,0.0,0
1216066937.37851,1.4657836652201663,1.1594525669942553,1.26420321705789,0.0,0
339349226.72182,1.5336465506062544,1.213132928245053,1.26420321705789,0.0,1
360405810.13576,1.0825735485641357,1.2769803058072737,0.8477620353268505,1.4559975222335289,1
176660518.41617,0.46789310376515647,0.5459093809827691,0.8570918550687376,3.2933277288615534,1
347263900.15281,0.9859152453095089,0.8804994242246321,1.1197174313803437,0.55466572275563,1
1170282708.48652,2.123509546777282,1.6797216761710256,1.26420321705789,0.0,1
276365567.55265,1.8135067627313344,1.4514573112444145,1.2494373234826537,0.03085328082828192,1
355361197.22994,0.7139391970644545,0.7969490852839813,0.895839683671562,1.9529433432149013,1
721620223.60414,0.8416344941927252,1.2267631936694308,0.6860578018329758,2.5999955754170156,0
2609238385.53107,0.5308780768347161,0.5008347352137837,1.0599838293743584,1.4559975222335289,1
499160300.87936,1.4314036312699432,1.2737878277472865,1.1237375976105877,0.371452701207911,1
287671460.59994,1.0476524445437143,1.269555938225908,0.8252086499345377,1.5859973010043795,0
707197327.53282,0.6274011125717934,0.4962818509763875,1.26420321705789,0.0,0
707197327.53282,0.6274011125717934,0.4962818509763875,1.26420321705789,0.0,0
1221819230.27639,1.2167754893426934,1.1358321598978929,1.071260522070515,0.6000789788062472,0
10139707124.77506,1.7317168441608173,1.3698089205871078,1.26420321705789,0.0,1
2618867764.25204,1.3576524680280795,1.4525294772686648,0.9346760064995804,0.9186651033140122,0
223413789.35479,1.4921967184428848,1.3314860820421173,1.120703509889649,0.3639993805583822,0
479218630.44704,0.42470135724313984,0.35915159811103986,1.182510405171609,0.7279987611167644,-1
214107436.7465,0.4759594647096364,0.4231845848627947,1.1247110340877224,1.10933144551126,-1
10139570961.05183,0.31730722999361843,0.4089210645564769,0.7759552925979623,5.823990088934115,0
353728037.87413,0.8626754945756224,0.6823867262284613,1.26420321705789,0.0,1
360600048.96967,1.5242357961710278,1.4471817489725576,1.05324562622744,0.5238124419273481,-1
225253439.81035,1.0617533931078498,1.1803456108232278,0.899531157065371,1.2999977877085078,1
2611839842.36041,0.8905047158902364,1.7059668155711532,0.5219895083232028,3.1546612981726456,1
190511879.60282,1.3584475097638804,1.1619506483216326,1.1691098510707956,0.26502621565417445,0
491207590.64086,0.888456379195916,1.032105010236119,0.8608212545590584,1.7184237423122863,0
220246277.13798,1.4084495617102748,1.1615095535417983,1.212598441737587,0.1386664306889075,0
146361111.08889,1.1042246330567966,0.8734550095724305,1.26420321705789,0.0,0
721248421.10266,0.17925706636885774,0.3328715205105293,0.5385126443701495,15.32264059112428,0
1222677771.85781,1.1912375341416723,1.1890081008806623,1.0018810495183779,0.8335585814786952,1
344075124.6273,0.6001212430121252,0.5008347352137837,1.1982497352239798,0.41599929206672254,0
1219729687.39084,2.0398231223994903,1.6814467498149313,1.2131420491209217,0.0948131719835405,-1
275832774.11272,0.43473323803446084,1.4366042088066353,0.3026123240671471,8.37198575284279,1
351290886.21073,1.0896957974473518,0.930526559897893,1.1710567240250647,0.32361278262023785,0
2611839842.36041,1.3357556935545631,1.3423999023867248,0.9950543521462653,0.7626653687889913,1
224484291.28998,0.93052733771538,1.0918187619655382,0.8522752408117471,1.675610481837086,1
276365567.55265,1.8135067627313344,1.4345057331461377,1.26420321705789,0.0,1
1198369036.64903,1.673068713337588,1.3479245053222704,1.2412200025717774,0.05199991150834032,1
354618034.32091,1.0417199977026168,0.8302801284492652,1.254658482769103,0.03466660767222687,0
224767224.74018,1.9088979682195282,1.509961327785576,1.26420321705789,0.0,1
1216066937.37851,0.9771891101467776,1.1141005992597308,0.8771168340269346,1.4993307818238122,0
264232667.11403,0.5873536456924061,0.48741846626675117,1.2050258644674101,0.38133268439449564,1
710626682.80717,1.0224291933631144,0.9412220164901075,1.0862792562891626,0.6586655457723106,0
169622849.41869,1.4156739513720489,1.8349892223101447,0.7714926552417479,1.3173310915446212,0
486816018.75143,0.5711519097638802,0.45619244967453687,1.2519910139811108,0.08094652891464975,0
10134714550.34982,1.2434949649010854,0.9836195226547533,1.26420321705789,0.0,1
722511589.89463,1.5652660229738358,1.2381443124441593,1.26420321705789,0.0,1
2624153884.94042,0.9394577544352268,0.9768502463305668,0.9617173133124487,1.2187045927171358,0
2625670495.79725,0.9478332982769626,0.9822372801021049,0.9649663155802873,1.1949579664616605,0
233603497.75223,1.1747072913848122,1.1948777185449893,0.9831202737772388,0.9056651254369271,0
162194657.32739,0.7703899208679007,0.827657579783024,0.9308075446553833,1.63799721251272,0
278901172.32216,1.6537917118059993,1.3081692005615813,1.26420321705789,0.0,-1
2616437539.1915,1.8003664895979585,1.4241116185322258,1.26420321705789,0.0,0
281286350.88506,0.5911273333758776,0.6042168701467766,0.9783415856167599,1.830396885093579,0
392672749.27089,1.111062544097001,1.2193846824760677,0.9111618266623037,1.2025846201495503,0
1221064580.89469,1.3656498149329934,1.1941767708998072,1.1435855881183967,0.33435943099862825,0
10133902927.91819,0.2733232022973836,0.316470219068283,0.8636657117974388,5.546657227556301,0
10140597838.48509,0.9941085920867903,0.891559548283343,1.1150145954128885,0.5680123667094373,0
152742205.20839,0.690140395660498,0.5528205937460109,1.2484006768446665,0.0866665191805672,0
2618867764.25204,1.3576524680280795,1.1373104825015943,1.1937365297390832,0.19638633246316525,0
490623271.54881,1.3602777620931719,1.1067919644671336,1.2290204415271688,0.09793316667404092,1
146361111.08889,0.5521123165283983,0.4474666341289082,1.2338623398485005,0.20799964603336127,0
222957251.73025,0.6001212430121252,0.8188640714741535,0.7328712469606293,3.351047630635811,-1
625000000.0,6.901403956604979,5.45909380982769,1.26420321705789,0.0,0
10121675032.25383,1.3466157428206769,1.0863858718059978,1.2395386122930905,0.06933321534445375,-1
485151697.65403,1.4402926395660502,1.1392888580982758,1.26420321705789,0.0,-1
2620370444.11668,1.8161596624122531,1.4366042088066353,1.26420321705789,0.0,0
359637430.225,0.7855260800255267,0.7362941857817478,1.0668610948751533,0.9509050484491832,0
189260207.43418,1.426429099298022,1.316377494014038,1.0835991454689997,0.4792658510685366,0
10139265429.80791,0.4581842086790046,0.5869988882705801,0.7805569923080531,3.9953265342241475,1
10128207154.96697,0.4525499024888323,0.48741846626675117,0.9284687687038261,2.807995221450377,1
176660518.41617,0.46789310376515647,0.5459093809827691,0.8570918550687376,3.2933277288615534,0
206794507.38094,0.7264638649649013,0.6498920162348429,1.1178211265547568,0.7626653687889913,0
2616437539.1915,0.6001212430121252,1.949676048704529,0.30780819928925507,6.031989734967476,0
280787264.12908,0.8786922728781112,0.7950143824377783,1.1052549465772015,0.6846655015264808,-1
154976773.10716,0.5521123165283983,0.5459093809827691,1.011362573646312,1.7333303836113438,0
10139833761.57715,0.589443390810466,0.5849025962476063,1.007759594477697,1.6466638644307767,-1
1221663088.8687,1.1777528195876286,1.1245112387628864,1.047346419483824,0.0,0
10140926184.57428,0.925074917525773,0.8832559125773195,1.047346419483824,0.0,0
279588584.93521,0.9246257989690719,0.8828270969072164,1.047346419483824,0.0,0
279980592.7542,0.910772036082474,1.3403620725773195,0.6794974100327154,8.530786948176583,0
2599871226.455,0.7425902061855669,0.709020618556701,1.047346419483824,0.0,-1
10139833769.57715,0.7610896134020617,0.7266837402061855,1.047346419483824,0.0,0
274482259.33729,0.4441663711340205,0.4380045773195876,1.0140617502726281,1.5825335892514396,0
490848792.98222,1.0138839536082473,0.9680502408247422,1.047346419483824,0.0,0
153976773.10716,2.1122568505154637,2.0167700115463916,1.047346419483824,0.0,0
2618867764.25204,1.3634431443298967,1.3018072329896906,1.047346419483824,0.0,0
1221663088.8687,1.349906985574572,1.0477886005867967,1.288339064596216,0.0,0
10140926184.57428,1.0602947176854114,0.8229935323879377,1.288339064596216,0.0,0
2620370444.11668,1.4334926164629176,1.1126671975224118,1.288339064596216,0.0,-1
279588584.93521,1.0597799506927463,0.8225939737571308,1.288339064596216,0.0,0
10135397563.80354,1.125468576772616,0.8735810375550118,1.288339064596216,0.0,1
727134012.2246,0.8836206938060309,0.8197801508068456,1.0778759950037784,0.82599473219777,0
279980592.7542,1.0439011593317031,1.248912462493887,0.8358486183287331,1.5033596277776293,0
2599871226.455,0.851135900570497,0.6606458842705784,1.288339064596216,0.0,-1
159366324.37805,0.7167463082314588,0.5563335987612059,1.288339064596216,0.0,1
182645995.71613,0.5502287188264058,0.42708378092909516,1.288339064596216,0.0,0
1203777365.49706,0.6334030808475957,0.49164315377343093,1.288339064596216,0.0,0
490147195.28832,0.461634323390383,0.3583174150937244,1.288339064596216,0.0,0
226145590.31086,1.794643878158109,1.392990345069274,1.288339064596216,0.0,1
490848792.98222,1.1620851241238794,0.9020025520130397,1.288339064596216,0.0,0
153976773.10716,2.4210090864710674,1.8791707501548485,1.288339064596216,0.0,0
274482259.33729,0.5090909375713121,0.4081206014669925,1.2473956491233484,0.27888600689894916,0
161508553.6374,0.9904116938875304,0.7687508056723713,1.288339064596216,0.0,0
485791697.65403,1.3073447432762835,1.0147520782396082,1.288339064596216,0.0,1
1217782264.15025,1.7141768092094538,2.123504023993479,0.8072346077040511,0.9733121640773325,1
277911791.06644,0.15387719991850038,0.2510771470252648,0.612875776419066,15.223894964836754,-1
221821800.40047,0.2308171616951915,0.35352271152404224,0.6529044711560704,9.54774447148167,0
184193840.5159,1.8310152983700079,1.4212215935126318,1.288339064596216,0.0,0
252401129.98363,1.008752651181744,0.7829869317033411,1.288339064596216,0.0,1
280299575.17282,0.9451094748981254,0.7335875320945392,1.288339064596216,0.0,1
7.737125245533627e+29,1.233343583537082,1.4078141816788912,0.876070563925427,1.1593455357381608,0
2590105601.455,1.238014617359413,0.9609385070904641,1.288339064596216,0.0,0
2599871226.455,0.851135900570497,0.6606458842705784,1.288339064596216,0.0,0
153976773.10716,1.8157574957620208,1.4093785911328438,1.288339064596216,0.0,1
1219729687.39084,1.073354546943765,1.232691227709861,0.8707368401979987,1.3493161216140335,1
721248421.10266,1.238014617359413,0.9609385070904641,1.288339064596216,0.0,0
349559584.28137,0.8253430782396087,0.6406256713936428,1.288339064596216,0.0,0
676020408.12245,1.9454542651996738,1.5100483394947017,1.288339064596216,0.0,1
316840277.88889,1.702271801140994,1.3212917685411567,1.288339064596216,0.0,1
362010696.12475,0.6632214355338223,0.774194527758761,0.8566681776126079,2.257336149958553,1
2590105601.455,1.238014617359413,0.9609385070904641,1.288339064596216,0.0,0
276828337.69629,1.6675318382233086,1.3807393277913604,1.207701922543139,0.1676597053239565,1
2611839842.36041,0.4392950700896495,0.49626027572942116,0.8852177712840602,3.1825814904938903,1
344075124.6273,0.5920937105949469,0.4782949358109207,1.2379263569985661,0.2952910661282991,0
360062623.82826,1.1841901448247758,1.410945114653626,0.839288483631205,1.3151935984169856,0
10135397563.80354,0.45018688598207,1.0262462595925017,0.43867945149501164,6.54561863251063,0
1220805543.84192,0.9320414747351262,1.0617520119967394,0.8778355884439238,1.5274750648447737,0
279728859.03439,1.1220967167889158,1.6492723246291763,0.6803589766226157,1.8791995347220367,0
2624280841.64822,0.880777218989405,0.853505858940505,1.031959590741569,1.0095673449741958,1
2620751483.5916,1.681256234392828,1.3296021652485732,1.2644790251198943,0.04921517768804985,0
178760917.48527,0.3947309561532192,0.3063874774898124,1.288339064596216,0.0,0
2619937618.62776,1.5344414197229013,1.2291078844335774,1.2484134369843793,0.09022782576142471,-1
1203777365.49706,1.2668061616951913,1.1489488124531373,1.1025734548720876,0.5085568361098485,0
710626682.80717,1.008752651181744,0.8068949134800323,1.2501655781122303,0.1312404738347996,0
10132922631.86859,2.095104383781581,1.626205741450692,1.288339064596216,0.0,1
3.438722331348278e+31,0.3404543602281988,0.2872382601466992,1.185271939428519,1.0499237906783967,0
331633177.32676,1.0475508300733496,0.9112346818581903,1.1495978307298496,0.4593416584217986,-1
724965106.46867,0.7092808250203748,0.671985738744906,1.0554975454517421,1.1385111105168866,1
2624549624.01351,0.6025742576202119,0.691775518337408,0.8710589249641477,2.4017006711768327,0
225995358.95397,0.9884152695191524,0.9827789315077421,1.0057418907770361,0.9915217798219109,0
359931348.88644,0.2047846594947025,0.34487195005704957,0.5937954748723959,11.762427467443914,0
189429324.86333,1.2486585824775875,1.0731299196740012,1.1635634261900727,0.34663890151616444,1
10138228979.93381,1.2833876508557456,1.2468279925998365,1.029318495659147,0.7000038773163624,-1
2569444444.38889,2.269694826976365,4.4043051904482455,0.5153356258384865,1.1811642645131963,1
362825340.89685,0.6851902744906274,0.6263895453626729,1.0938771661860633,0.9843035537609969,0
2624641361.23947,0.8655629945395272,1.0086191703667478,0.8581626509275396,1.7236795732277992,1
2619441685.28418,1.444351748736756,1.1210959819722897,1.288339064596216,0.0,1
